Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
pollardcrystal@yahoo.com,Jeffville,Green,32.8115123129505,15.252052025479554,44.97313577700154,4.071963668920551,1679.1626960916938
patricialloyd@yahoo.com,East Desiree,Red,33.37929590974979,10.165269758349913,39.15321044291623,3.386257105282036,1560.9413546573
guerrerorebecca@gmail.com,Jacobside,Blue,35.065077796602246,12.647564341505666,39.81048763152429,5.245379041118627,1716.5479939495835
yorkkristen@yahoo.com,New Heatherport,Blue,31.22852879873249,14.043654432797393,32.673884635127564,3.867471180746156,1502.237852384289
laurie10@yahoo.com,Andersenville,Yellow,32.47436631494777,10.688056930330239,32.529990203952686,5.787084731285354,1581.6719044674862
shanefranklin@jackson.info,Petersland,Orange,33.08964626386457,15.84866563142492,34.8279878161855,5.796750304812289,1752.0731014531666
wrussell@hotmail.com,Huntfort,Pink,34.32535671537233,11.719300434057493,33.86425161168129,2.9944693082139735,1503.2714263941998
ewright@gmail.com,Frostmouth,Red,31.183071324954447,13.518179901921478,38.2793377431819,3.405370775892904,1514.6281822486544
proctorlindsey@kent.org,Wilsonport,Red,30.36686041422557,11.143890774830993,41.33993215486229,6.083689371970193,1613.803847619591
kaylaluna@yahoo.com,Colemouth,Green,34.3479303034201,15.483227699545175,37.02988476560154,4.9265834381770395,1653.963179812089
ksmith@yahoo.com,North Tara,Orange,29.964101770106595,13.106719420571972,35.36070735922412,5.544203530839236,1584.3325448332027
daniel61@reyes-reed.org,West Joseph,Blue,35.56995942952434,16.69455980125455,37.763367866974406,5.548967423093445,1736.3144890504977
jeremy30@yahoo.com,Port Alan,Pink,32.688147805034184,14.858144022569507,35.20214318938366,3.479203973444849,1557.1600237720097
henry62@scott-anderson.com,Michaelport,Yellow,29.904937835451108,14.17406578738488,35.642248551193646,8.243934482643898,1741.6871640050992
george06@hotmail.com,Trevormouth,Blue,32.03915956119301,10.58976591454143,36.51250431702171,5.977695272543642,1592.4919998734536
kdixon@crosby.com,East Debbie,Orange,33.758247266138476,12.667708227900713,37.97001512210901,3.8640891228918033,1568.0577636208818
mathewhuff@yahoo.com,North Haley,Yellow,31.934597824890044,11.866645365506857,32.83323475537347,6.052045544809277,1650.4008869086276
josephjames@huff.net,Keithchester,Green,33.0400594976487,12.552454516878417,31.92595516107363,4.328763082206833,1589.7598564779212
anthonybenson@morales-thomas.org,Jeffreyhaven,Green,34.480156731410574,12.795441556003652,34.85117943739458,4.6816631923747,1621.1079797529649
michaelsandoval@yahoo.com,North Jonathan,Red,32.59561932922476,10.698605060202686,38.30584510712538,3.5701013307791034,1552.4011930891281
jamesweiss@yahoo.com,Grayfort,Orange,31.125884647067732,12.186875079319774,33.83711028545529,3.1695996009215444,1456.441987934377
nspencer@duffy-fernandez.info,Kellyfort,Pink,32.402032005256316,12.307222338008641,41.58571572610282,5.661089762488947,1584.2943542906796
cjames@yahoo.com,Leeburgh,Yellow,35.82968027291852,10.479543182225697,39.1301497904615,3.453877640192673,1672.2342867092157
courtney24@james.org,New Blake,Blue,36.37012869066637,14.100834366604387,38.67323243648952,3.3359360917919907,1649.36307369781
jessica92@yahoo.com,Comptonport,Orange,28.96014765211545,12.944970426552693,39.13802584261843,4.0212454947832255,1522.2395758791092
gail79@hotmail.com,Matthewfurt,Orange,35.182055818382956,14.126506419836256,38.06630470302961,2.8842412841686547,1655.599357301819
josephjenna@lane.net,Brandonton,Green,33.500295432070715,13.4744370805702,38.26738865724971,4.576554331439894,1639.4422163138458
laura62@hotmail.com,Patricktown,Red,34.8479653582403,9.072749022242945,40.104976645913545,3.7237062845231605,1616.6941304735928
tammy03@french.net,Vazquezfurt,Red,31.89902347946474,10.833389688161503,39.50009523004915,5.998263877027086,1624.0002123587578
smithsamantha@gonzalez.com,Albertbury,Yellow,29.46347298099703,15.80642262993712,37.75106676520189,6.042217055252786,1648.2124611333475
gravespaul@yahoo.com,Whiteport,Green,34.168977577294925,14.070178201506518,41.808791779895294,4.477105560436841,1696.6546501352782
qreyes@mendez.net,Port Shannon,Orange,31.118045477434567,9.256721529637211,37.19365183497444,3.2465271372583997,1415.0103164735053
bharrison@price.info,East Joan,Pink,30.223415137030294,13.440022065056974,35.86249166432114,4.193970739458543,1532.593041218931
eperez@holden-oliver.info,Schaeferview,Green,30.363197235053068,10.836170157438529,33.29201310175977,3.9461381614417332,1414.6264677697955
reedleah@harrell-anthony.biz,Simmonsside,Yellow,34.201827564830666,8.307021023499273,35.19396426100696,6.872447377065386,1685.1850218842492
dawnponce@mejia.com,North Joseph,Yellow,33.278904932058396,15.814418003763967,40.005823806102335,3.9987752580526776,1677.8396393062883
schneiderdavid@hotmail.com,Lake Meganhaven,Green,34.564932043749344,12.650651635893823,36.914720126190524,4.841664748059338,1671.9697441398096
gjimenez@jacobs.com,Terryborough,Yellow,34.33815050899273,12.933956761960758,38.1983693228495,5.468729443948964,1705.6924795754767
gregory16@avila.com,South Lisa,Green,32.15813287083247,9.986457764989288,37.202029484175156,6.677939236288916,1612.1507835438335
zcoleman@gmail.com,West Ryanhaven,Blue,32.859052852245085,10.193725007337623,33.992904151284776,3.9707743377819353,1513.4274891157372
jamiejacobs@gmail.com,West Joshua,Green,31.97712494243492,9.316725609200018,36.279956344858,2.298097983061846,1363.0708961168082
charlotte54@yahoo.com,North Randallburgh,Green,32.57934445426902,15.333952163387192,34.91483892136616,4.684594655492468,1609.335591401301
christian35@gmail.com,North Latoyamouth,Yellow,31.06549052403787,9.21334271132551,35.91237762684479,6.201338041208144,1550.9452333561294
laura43@hotmail.com,Teresaburgh,Yellow,33.78096858774867,15.733569936641521,34.78087867594956,5.074917609062701,1720.2681859933975
obryan@smith.biz,Dianaburgh,Red,35.15024149796351,10.52647249033324,38.204960568655466,3.676077818377394,1565.1608774530796
kkennedy@ortiz-thomas.com,Port Wayneburgh,Red,31.366773940358026,10.044241493120348,39.031113455229516,3.9938915581823933,1557.2284450204081
manningjulia@newman.com,Santosborough,Blue,35.56253929080268,12.389255326053764,37.08754938185051,3.21310573979843,1636.3988747169778
andrea50@clayton.biz,Markton,Red,33.22704299295588,11.131581256634673,32.026035297907875,4.157800275307752,1455.2695664265739
ashley70@yahoo.com,East Adrianton,Green,33.482157952811626,12.694591076812152,33.61828675302143,3.1953672188546136,1556.9664042451343
ruizelizabeth@martin.net,West Ericamouth,Yellow,29.601140960784964,10.74568694521304,38.61479198065273,5.085349749152641,1540.7798317200206
steveobrien@yahoo.com,Evansborough,Red,29.38547538086853,11.873034500575134,35.11110434443638,5.250112817758739,1483.1433702614645
georgewhite@yahoo.com,North Debbie,Red,33.28823272555936,10.98321365242133,35.113719980197146,4.628166290363033,1571.1720128989189
wilsonmatthew@dawson.com,Loriton,Blue,34.579464249264014,14.222451446932626,37.172372156046556,5.815148628159357,1704.5533309898742
ngomez@rodriguez.com,Kennedyberg,Orange,31.657239112710094,13.52524598278095,35.03250988790394,6.341063390686768,1621.049395411807
zcruz@peck.com,Martinview,Blue,36.34018780116618,12.995438442878072,31.69634241075781,6.661928100457953,1774.3289348636813
lauren78@ryan-watson.com,Lake Jasontown,Green,34.46987194850863,14.607094845802344,34.68903917420369,4.692200781040273,1631.4860707992902
tgarrison@valencia-aguilar.biz,Jamesmouth,Yellow,31.18331749658403,13.026359048642647,35.990728349075525,3.6850831888729205,1528.8433843574226
kathryn01@yahoo.com,East Rebeccafurt,Blue,33.061697334107016,12.857598843859105,35.612958286559504,1.2096371198350413,1424.465855207498
lauren38@howe-mcconnell.com,Lake Karen,Red,37.953858267446826,12.260092549630716,38.75280187353836,3.8170641577059854,1692.395065719114
amyanderson@gmail.com,Port Lauriemouth,Yellow,30.51487199440059,11.067503703602183,37.22176609954482,2.5869149424123368,1377.815072994486
rossmatthew@hotmail.com,West Anthonyton,Yellow,34.05653987783021,11.071915289127737,37.044756055354696,4.541427809907617,1590.9923975069973
jeff45@gmail.com,Danieltown,Red,32.354510894553314,12.794241681691153,39.89219609727463,5.7182362154000925,1601.5254720052717
chad45@gmail.com,Samanthaport,Blue,34.41379258183702,14.53581358460211,33.0999164016487,5.613545849063033,1746.0471363032539
huynhkyle@yahoo.com,Pearsonchester,Red,35.534547292636766,13.640727487939888,40.91166831510359,5.7387578954411875,1743.137944166836
isaackirby@smith.net,Johnsonberg,Orange,32.22752582257726,13.629236323541104,41.12859790532073,2.2656106393612743,1459.182238865079
durhamkathleen@hotmail.com,East Alexanderburgh,Yellow,35.23782454341435,10.287687741526854,36.71092392888758,2.290040458255737,1518.6124495988827
charlotte29@hotmail.com,South Shelleychester,Pink,37.44240678854392,13.545663725133334,36.01798605911878,6.4283052748964575,1810.7289213165895
nweber@yahoo.com,Barbarahaven,Pink,33.13254947468847,11.701585081898498,40.356836018361335,1.4645674622553901,1459.6622688196433
zacharywilliams@gmail.com,New Victorview,Green,34.56977737498837,12.851473253175007,36.34038306812276,5.546626791026048,1716.856110709512
econner@evans.com,North Kathyview,Red,31.81911845959345,13.604029739657452,37.88339318072227,4.214779942724866,1580.0174713058245
brittanygrant@obrien.com,South Sherrystad,Red,33.038518618062426,10.187585600292477,37.69547739167124,3.997389814474304,1554.8280557215023
francodouglas@gmail.com,Coreyfurt,Green,32.64664981458351,12.814807430979581,38.22287647550002,4.794660375661783,1631.128676442824
ehawkins@yahoo.com,South Sydneyberg,Green,34.59387185131719,12.972524667333523,34.250212440650486,7.214374811043965,1746.4483891475932
dickersonronald@hotmail.com,East Lorimouth,Green,35.40935187151385,14.497269527053337,38.099398725263356,3.3086799034641667,1582.2577211107189
randallpeters@gmail.com,Diaztown,Yellow,32.780690301765084,11.466249080059184,34.79466429926558,3.8978151937235124,1538.6828527532384
wolfjack@vargas.com,Debbiefurt,Orange,36.06724569146585,12.377571344326292,35.50274689396179,6.185090943473806,1743.4700620546357
brittneybowman@garza.com,Stefaniefurt,Red,36.060094883123256,12.839928564072235,39.32131874155426,3.1827366006603506,1653.4838874680631
smithtroy@richardson-smith.com,Lake Aliciaview,Yellow,34.6937074863598,11.466428138727965,35.741557728970314,5.771867632522126,1686.5392245422083
margaret66@lopez-davis.com,West Joshua,Green,31.967946936556544,11.429904491002636,35.40514488676253,4.432635827810846,1525.5003204178977
ismith@jones.com,Christopherport,Red,31.776342366520193,11.352714880086884,37.509494911669485,1.138019417016543,1396.492240155773
zamorajohn@moran.com,Shelleyview,Yellow,31.37523729061992,12.244553934015917,40.3663868676428,4.672703063735442,1600.8109092859966
andrew31@ortiz.com,Lawrencemouth,Orange,34.89833214047632,15.994174437169221,43.012285000856075,4.634005434361546,1766.3368877903156
robertmueller@gmail.com,Sarahshire,Yellow,30.576463585021273,12.315849147775001,39.85597306467233,4.822860426999243,1629.0607408620665
michael46@yahoo.com,Yoderfurt,Orange,34.353675308222016,13.47507998652158,39.82290544321236,5.538514525370363,1676.7632749592588
lucas34@hotmail.com,North Victoria,Green,30.837781304351775,12.56318577195249,36.94026017739151,5.390803675822531,1611.4310714125481
drose@hotmail.com,Port Josephburgh,Orange,34.64709223968395,11.88494712972668,43.398800647935516,4.5069226115962655,1641.2654511136268
ronald35@carter-banks.com,West Dawn,Red,33.03443916546112,12.451604595935187,37.49655938668259,6.215835655854825,1677.1926087494592
wendylopez@morgan.org,North Kenneth,Green,35.66727712371966,14.038691220620223,36.910911077739094,3.941134110572442,1633.7165719393172
stephanie13@yahoo.com,Port Julieland,Red,35.28290915664254,12.393065128522412,37.95669283876837,4.935642217469368,1662.2321601938518
jimmy13@yahoo.com,Conradbury,Pink,35.87013082400422,12.178130941342491,37.66109685685141,3.189061214079284,1598.1572476845934
brendanwilliams@valdez.com,Ellisberg,Blue,35.92163743657822,12.030453267110286,33.7155094181101,1.4100240082035231,1524.6059184683927
millergail@hotmail.com,Lake Josephport,Orange,33.287261667976395,10.51303971939745,35.257123173333056,3.3265287670291883,1439.3823608676453
zclark@bailey-foster.com,Steelemouth,Blue,30.682413867150792,14.580180314378207,37.951437363977114,4.6494360367524665,1554.02480903821
shaunthomas@yahoo.com,West Stanley,Blue,30.894953890005244,11.606127858267266,35.026572934358,2.092027719038412,1394.4964888851707
omahoney@hotmail.com,Port Shelby,Orange,28.826302941368127,15.438819059366532,38.619112331202786,3.1628545703274558,1466.7782200210706
thomaschristine@yahoo.com,Edwardmouth,Green,30.832668333143815,12.989411994779042,37.09015598520595,7.0862611609340185,1594.4645695168347
thompsonbryan@gmail.com,North Megan,Pink,33.137647315409296,15.311770778358298,39.341852105905296,4.071593337995256,1634.9116105296523
murraydoris@hotmail.com,Myersfort,Red,31.880691638349674,12.100114619551752,36.69064841140128,5.180574698345549,1561.7910963819577
lovejanice@hotmail.com,Manningmouth,Yellow,32.639728791180296,11.033644848148668,38.20425778043843,3.199758577337319,1529.4032980587276
mbonilla@yahoo.com,West William,Red,33.9854308389228,14.586455377786487,32.47062322286737,2.436779758916878,1510.0663158180687
zlee@williamson.com,North Meaganside,Yellow,32.39186948386848,11.377971567824428,32.97650960632412,2.975837870568599,1479.5948777770063
nmorales@aguilar-blair.com,East Shelleyfurt,Red,30.75634239917483,15.071073637360652,34.991723487025936,6.093419707727813,1647.9037962374591
donald50@craig.com,Perezmouth,Orange,32.893532664873135,13.657427499673071,37.77728505115609,4.062503150283895,1571.5226792770573
johnwilson@gmail.com,North Arthurborough,Pink,31.20301902645431,15.428925024475527,35.04698153188579,4.6834817327553555,1596.922373979128
pchristensen@gmail.com,Lake Evelynborough,Yellow,32.45842700604187,10.547056403097802,38.819996596103394,3.433840177019164,1559.1065872900476
zjohnson@yahoo.com,Timothybury,Green,35.685553928846005,14.413021762574452,37.96683933825729,5.615255087447572,1766.2600273648336
dwayne82@martin.info,Ashleyshire,Red,32.45898939180765,11.014505663899595,35.85307811791736,6.609016628529011,1643.7853444679965
tuckerabigail@scott.com,Autumnton,Red,36.54191510669549,7.707150099444882,37.55964624470623,7.8715356424445675,1759.1744555916341
meadowsana@hotmail.com,East Gabriela,Yellow,35.86327197387594,14.291833396465213,35.889921163474355,5.476390242256487,1664.4715874686267
hudsonjessica@harrington.org,New Kevinmouth,Green,31.841389382841914,12.487196127007794,37.787762574635394,3.0483475670566107,1463.1963467557525
crawfordjohn@hotmail.com,Lesliefort,Green,30.777752467168447,14.424828108340385,35.72396225881991,1.6861917193452682,1466.503895617665
tgoodman@yahoo.com,Port Vanessa,Orange,32.89489167615962,12.684025982701998,37.991225521504376,6.480519011566858,1678.8224445703072
kristin42@gmail.com,Brownstad,Orange,35.306655526793776,12.54295043152497,40.40154524821429,1.7273742251834525,1561.3598791206932
brett59@gmail.com,Millerton,Orange,32.019618187542626,15.495406937342516,33.910365869601236,4.391895691279953,1550.3457787435602
toddnewton@yahoo.com,Chadmouth,Orange,34.816180596524276,12.736587108736918,35.26419790791912,6.024826958447351,1695.5973265921396
nedwards@vargas.com,Port Kathy,Orange,35.41687997827218,11.548999531444494,35.367719051316875,7.023743681656538,1722.7928102323515
rthompson@velez.org,Gutierrezstad,Orange,31.451948699274787,12.323249768615414,37.77785037919594,3.152072690995678,1491.5069209441424
hriddle@hensley.com,Kristimouth,Pink,31.647897823422827,12.815277106850994,39.09414445567471,4.738035700238159,1605.0418337090412
juliarobinson@walker-acosta.com,West Samuel,Green,34.42532406425401,6.810693759135091,32.65112774957978,4.316873824933639,1490.368509821554
dsalazar@gmail.com,New Jaime,Orange,33.30369509928314,13.482210326275435,36.541335351320114,3.4093718022250554,1553.779957140683
chelsea91@gmail.com,Medinaland,Green,31.627876946912643,15.217809068924128,37.07059796255848,6.365601541509379,1721.6240184311903
edwardsmegan@hotmail.com,New Kimberlybury,Green,32.29563910376083,12.402022423582967,39.204788799769894,5.355084889398045,1676.6232589034803
